wdzjPlatId,platName,isBroken,amount,avgBidMoney,avgBorrowMoney,bidderNum,borrowerNum,currentLeverageAmount,fullloanTime,netInflowOfThirty,incomeRate,loanPeriod,stayStillOfTotal,top10DueInProportion,top10StayStillProportion,totalLoanNum
142,有利网,0,627639.64,3.72,2.12,168902,296310,334.05,0,-1776.73,9.71,22.37,1670256.3,0.53,0.06,4150539
142,有利网,0,513013.05,2.17,1.16,236031,443627,346.82,0,7400.76,9.6,21.14,1734096.09,0.53,0.06,3928797
142,有利网,0,385806.16,2.55,1.25,151188,309665,350.22,0,-343.57,9.52,21.15,1751085.29,0.51,0.06,3337342
142,有利网,0,765662.23,3.57,1.58,214440,483983,375.78,0,-1925.5,9.14,24.43,1878875.17,0.48,0.05,4948904
142,有利网,0,430806.68,2.97,1.37,145294,315600,383.6,0,-5066.13,9.3,23.52,1917995.93,0.49,0.05,3698725
142,有利网,0,555257.64,3.17,1.62,175016,343116,397.68,0.01,6374.98,9.19,23.24,1988424.55,0.5,0.05,4575460
142,有利网,0,430068.95,2.24,1.42,192194,302846,397.47,0.02,-3225.84,9.38,23.3,1987363.32,0.53,0.05,4158692
142,有利网,0,505389.45,2.88,2.57,175400,196594,380.07,0,-4365.02,9.18,24.79,1900342.54,0.54,0.05,5896796
142,有利网,0,367388.24,2.17,1.46,169253,252200,372.29,0,3193.13,9.09,27.34,1861429.8,0.55,0.05,4607102
142,有利网,0,350950.7,2.16,1.64,162311,213617,358.29,0,-2056.1,9.09,28.88,1791455.38,0.56,0.06,4546214
142,有利网,0,377854.44,2.38,1.64,158927,230434,346.81,0,1065.96,9.24,29.32,1734056.13,0.57,0.06,5346074
142,有利网,0,305033.12,1.6,1.15,190062,266202,330.32,0,-3846.28,9.13,28.35,1651601.26,0.64,0.06,5027406
142,有利网,0,245745.55,1.66,1.08,147964,228577,315.96,0,-1510.82,9.85,26.68,1579796.29,0.66,0.06,4518575
142,有利网,0,262111.09,1.96,1.02,134000,256143,311.88,0,5029.44,10.64,26.88,1559408.49,0.67,0.06,5202844
142,有利网,0,240265.96,2.16,1.18,111173,203374,303.16,0,-3398.34,10.27,27.62,1515804.77,0.67,0.07,4069488
144,翼龙贷,0,176139.63,4.2,6.29,41907,27993,232.74,83.71,-4580.11,8.67,9.38,2327377.36,5.94,0.35,11486
144,翼龙贷,0,160552.18,4.21,6.04,38093,26593,220.12,16.61,-3826.08,8.49,9.16,2201161.82,5.99,0.32,14310
144,翼龙贷,0,215606.32,4.66,6.68,46226,32266,152.34,39.29,3791.2,8.84,11.58,1523407.67,4.4,0.16,45253
144,翼龙贷,0,226407.19,4.91,7.04,46107,32140,144.89,49.06,6024.53,8.83,10.89,1448935.54,4.13,0.16,43706
144,翼龙贷,0,152223.49,3.92,6.24,38847,24383,138.36,30.13,2566.5,8.46,10.06,1383615.46,3.94,0.15,40310
144,翼龙贷,0,145552.66,4.29,5.35,33939,27226,138.47,32.6,-6645.97,9.62,14.25,1384660.98,3.7,0.15,15015
144,翼龙贷,0,148080.12,4,6.32,37064,23420,134.76,11.65,-2094.61,8.94,11.43,1347647.51,3.44,0.14,21683
144,翼龙贷,0,113613.28,3.44,6.82,32986,16670,138.83,38.63,104.23,9.01,12.21,1388289.12,3.16,0.14,9732
144,翼龙贷,0,171625.51,4.16,6.8,41247,25242,144.99,66.72,3845.96,8.97,11.33,1449923.88,2.93,0.13,11377
144,翼龙贷,0,150708.69,3.99,7.07,37787,21329,145.13,70.43,-2986.86,8.48,10.15,1451340.67,2.74,0.14,11946
144,翼龙贷,0,130681.75,3.74,6.78,34913,19275,142.03,59.26,-4513.58,8.67,9.29,1420283.97,2.81,0.14,17595
144,翼龙贷,0,128611.44,4.34,6.86,29636,18758,137.67,87.8,-75.01,8.68,8.85,1376679.33,3.61,0.14,11948
144,翼龙贷,0,132286.83,4.19,6.4,31560,20678,133.05,115,-1940.91,9.02,8.62,1330547.56,3.1,0.14,8421
144,翼龙贷,0,149474.01,3.9,6.01,38309,24882,132.91,123.7,-2811.46,9.1,8.13,1329132.75,2.93,0.13,8063
144,翼龙贷,0,169511.47,4.12,6.39,41193,26538,130.83,109.4,-166,9.06,8.23,1308287.28,2.62,0.13,8499
144,翼龙贷,0,203293.1,4.65,6.58,43738,30886,130.93,112.6,-2300.2,9.24,8.55,1309284.31,2.75,0.11,8778
144,翼龙贷,0,206297.77,5.08,5.29,40603,39024,134.63,144.3,332.22,9.27,8.3,1346274.7,2.81,0.13,7075
144,翼龙贷,0,185162.34,4.4,5.08,42080,36464,137.5,87.1,-105.44,8.96,8,1374963.7,2.57,0.11,5865
154,宜聚网,1,33222.88,3.4,15.14,9773,2194,19.77,151.74,560.11,11.52,4.53,98831.26,6.46,0.54,2194
154,宜聚网,1,33224.09,3.52,16.69,9440,1991,21.28,148.57,489.46,11.35,3.85,106405.85,6.15,0.5,1991
154,宜聚网,1,46109.07,4.14,15.35,11141,3003,25.14,175.68,1637.63,11.68,4.68,125685.01,5.1,0.47,3003
154,宜聚网,1,43901.07,3.79,15.88,11595,2765,26.46,201.5,-661.95,11.41,3.86,132297.43,5.01,0.44,2765
154,宜聚网,1,41183.95,3.65,14.02,11289,2937,24.77,117.03,319.01,11.64,4.13,123865.12,4.65,0.45,2937
165,广信贷,0,50314.37,3.37,9.87,14930,5100,44.84,132.01,2262.85,13.12,17.52,224217.41,2.74,4.21,5315
165,广信贷,0,44071.42,2.65,6.52,16643,6755,47.93,83.67,1628.34,12.49,13.64,239641.25,2.56,4.01,6946
165,广信贷,0,63450.44,2.85,6.67,22229,9519,54.47,79.67,2162.39,13.19,18.06,272368.9,2.22,3.49,9750
165,广信贷,0,74986.84,3.34,11.56,22452,6487,51.28,162.67,171.55,14.04,23.4,256417.12,2.06,3.01,6714
165,广信贷,0,78408.46,3.22,9.96,24342,7873,58.32,22.58,3876.1,15.68,31.11,291610.88,2.86,2.27,7969
165,广信贷,0,40891.08,1.67,11.43,24513,3576,60.62,53.3,796.86,14.42,26.56,303079.8,2.7,2.15,3673
165,广信贷,0,43285.47,1.51,9.47,28730,4573,61.79,28.58,333.14,15.88,35,308962.99,2.61,0.06,4573
165,广信贷,0,30993.14,1.04,8,29787,3876,66.05,27.64,670.25,15.91,35.27,330232.19,2.46,0.06,3876
165,广信贷,0,40359.42,1.12,8.35,36028,4836,71.57,144.08,1244.76,15.89,35.02,357839.53,2.3,0.06,4836
165,广信贷,0,33624.85,1.04,9.08,32350,3704,75.67,162.4,51.82,16.08,34.44,378328.99,2.49,0.05,3711
165,广信贷,0,45347.31,1.28,3.31,35343,13702,75.99,49.31,197.9,16.02,35.51,379933.69,2.62,0.05,122336
165,广信贷,0,21659.49,0.73,2.1,29848,10312,37.32,104.2,-183.29,16.08,35.49,373166.09,2.76,0.05,62007
165,广信贷,0,15558.33,0.61,2.42,25678,6425,36.25,187.7,-395.99,16.05,35.51,362549.95,2.76,0.05,43135
165,广信贷,0,22791.23,0.89,2.38,25683,9588,35.08,106.8,-257.38,16.01,35.32,350849.6,2.73,0.05,101142
165,广信贷,0,22640.24,0.81,1.77,27895,12791,33.98,78.8,-390.03,15.89,34.89,339841.16,2.72,0.05,147213
165,广信贷,0,20188.19,0.74,1.68,27418,12013,32.84,107,-82.67,15.87,34.98,328432.25,2.7,0.05,144881
165,广信贷,0,17973.47,0.69,1.7,26020,10592,32.33,192.5,-131.94,15.06,33.31,323341.68,2.65,0.05,107980
165,广信贷,0,15863.6,0.64,2.1,24635,7539,31.92,149.5,-325.05,14.75,32.26,319218.54,2.6,0.05,100246
169,爱投资,0,139373.68,3.11,45.88,44776,3038,117.14,2880.19,-3027.48,10.91,11.63,1171396.12,1.55,98.95,14310
169,爱投资,0,142856.38,3.09,48.38,46261,2953,122.94,3680.55,4104.34,11.07,12.4,1229420.3,1.51,99.57,15098
169,爱投资,0,148376.84,3.01,47.66,49287,3113,128.25,378.13,3570.74,10.9,11.81,1282507.88,1.45,99.6,15395
169,爱投资,0,138750.22,2.89,42.01,48037,3303,119.41,135.87,2640.53,11,11.52,1194086.99,1.39,0.74,16008
171,雪山贷,1,9004.15,2.84,95.79,3165,94,9.97,1313.83,1.82,10.21,6.06,59809.39,11.94,2.07,125
171,雪山贷,1,9050,2.61,90.5,3469,100,10,1310.06,108.73,10.52,6.35,59994.85,11.66,2.23,118
171,雪山贷,1,7100,2.57,88.75,2766,80,9.68,1313.34,105.74,10.5,6.27,58067.73,13.12,2.3,90
171,雪山贷,1,9800,4.69,86.73,2088,113,10,1422.21,1.39,10.6,6.41,59979.34,12.98,2.22,113
171,雪山贷,1,8200,5.07,93.18,1618,88,9.44,1313.27,99.99,10.76,6.77,56664.75,13.28,2.56,125
171,雪山贷,1,10150,4.37,98.54,2323,103,9.66,918.09,549.99,10.16,6.12,57959.73,13.06,1.9,144
171,雪山贷,1,9000,5.27,98.9,1707,91,9.59,1299.92,-50,10.38,6.42,57550.27,13.12,1.91,119
171,雪山贷,1,11800,7.52,100,1569,118,9.78,1214.66,549.98,10.22,5.78,58700.16,13.17,1.87,124
171,雪山贷,1,8650,5.24,99.43,1650,87,9.8,1611.73,200.01,10.67,7.43,58800.42,12.95,1.87,100
171,雪山贷,1,9900,6.26,101.02,1581,98,9.81,1339.58,-49.97,10.61,9.52,58851.01,12.15,2.04,116
171,雪山贷,1,10756,1.83,99.59,5886,108,9.92,1046.41,99.99,10.22,7.52,59507.21,13.35,1.85,164
171,雪山贷,1,10399.9,7.9,99.05,1317,105,9.89,1062.37,-0.04,12.48,5.75,59310.7,13.6,1.69,154
173,合盘贷,1,14708.8,2.72,474.48,5415,31,2.38,1895.24,486.5,10.24,6.5,47640.71,3.94,47.55,180
173,合盘贷,1,17296,2.63,411.81,6572,42,2.74,1442.32,546.83,10.29,6.07,54740.79,3.81,39.72,212
175,招商贷,1,40799.47,5.44,458.42,7500,89,15.45,570.93,1284.2,10.17,4.15,171669.18,6.18,19.03,446
175,招商贷,1,38737.91,5.35,578.18,7243,67,15.57,511.23,876.09,10.26,4.49,172973.26,6.14,18.7,413
175,招商贷,1,40365.5,5.42,593.61,7448,68,15.55,268.55,344.86,10.22,4.43,172728.36,6.05,19.14,416
175,招商贷,1,38704.07,5.15,460.76,7510,84,15.57,487.6,392.73,10.16,4.42,172968.8,5.8,18.75,419
175,招商贷,1,39869,5.74,198.35,6940,201,15.34,479.43,-1431.64,10.22,5.07,170460.82,5.65,15.84,475
175,招商贷,1,36556.5,5.45,89.6,6713,408,15.49,472.63,1255.4,10.41,6.36,172137.56,5.65,14.74,409
175,招商贷,1,36755.43,5.16,91.89,7126,400,15.55,628,195.8,10.42,6.21,172744.38,5.58,13.74,401
184,融金所,0,80348.28,3.43,22.19,23454,3621,107.16,114.44,3046.54,9.94,5.77,321483.96,4.18,15.13,5486
184,融金所,0,75239.65,3.26,19.62,23051,3834,45.22,93.34,1435.45,9.28,5.26,282624.1,3.02,15.71,6224
184,融金所,0,80010.53,3.51,23.34,22807,3428,45.45,118.11,2079.84,9.48,5.72,284090.43,3.04,15.49,6695
184,融金所,0,78914.45,3.49,21.4,22633,3687,46.29,112.75,2434.74,9.87,6.28,289313.15,3.02,15.51,6513
184,融金所,0,68216.51,3.01,21.37,22636,3192,51.34,127.12,2674.39,9.4,5.12,320871.33,3.12,14.24,5188
184,融金所,0,96453.85,4.04,23.08,23869,4180,54.07,136.73,4690.39,9.57,5.67,337934.93,2.77,12.35,6333
195,惠众金融,1,2292,2.61,23.88,877,96,0.58,320.12,-35,13.6,4.47,2923.15,12.13,31.3,141
195,惠众金融,1,1744.7,2.24,23.9,780,73,0.58,847.87,20,14.09,5.85,2876.13,14.73,34.77,104
195,惠众金融,1,1816.15,2.18,19.96,832,91,0.72,121.68,-4.3,13.06,3.92,3576.24,12.84,27.96,125
195,惠众金融,1,2649.2,2.77,26.49,957,100,0.98,295.7,20,13.79,5.03,4918.77,12.01,20.33,150
195,惠众金融,1,1711.06,2.17,46.24,787,37,1.03,929,126,14.3,6.56,5138.18,14.27,19.46,72
201,金e柴神,1,5573.08,10.04,265.38,555,21,8.49,999.53,119.45,12.13,2.78,16979.08,21.48,59.06,57
201,金e柴神,1,4504.66,9.42,225.23,478,20,8.23,226.6,-180.92,12.17,2.87,16462.6,21.45,58.25,44
211,温商贷,1,150100.82,4.22,77.25,35569,1943,55.15,239.85,5327.4,10.72,4.97,551534.23,2.22,4.01,2503
211,温商贷,1,124527.5,3.67,75.47,33889,1650,57.7,291.46,3996.49,10.79,5.26,577004.13,2.29,3.8,2174
211,温商贷,1,107052.52,3.13,75.07,34252,1426,59.07,355.02,148.48,10.24,3.24,590704.23,2.29,3.68,1812
216,钱爸爸,1,77063.04,10.66,277.21,7231,278,20.59,113.1,6059.45,8.57,1.29,102940.9,4.86,8.28,2913
216,钱爸爸,1,75959.79,10.71,155.66,7091,488,19.64,11.42,138.98,8.51,1.18,98220.51,4.91,10.1,30936
216,钱爸爸,1,112225,15.6,27.6,7192,4066,22.37,5.03,2974.74,8.28,0.94,111847.02,5.48,18.4,144233
217,宝点网,1,8178.5,3.29,8.91,2483,918,6.26,2120.02,489.75,12.85,8.13,31306.52,6.52,28.97,230
217,宝点网,1,6180.9,2.79,6.62,2214,934,6.82,2338.04,-29.9,12.69,7.13,34093.75,6.43,23.6,163
217,宝点网,1,6700.81,2.71,6.99,2469,958,6.86,2103.75,483.41,12.35,7.06,34300.11,6.89,19.14,216
220,广富宝,1,4974.14,5.89,12.07,844,412,5.55,78.97,102.9,13.26,3.76,13919.59,38,5.14,1440
220,广富宝,1,5291.32,4.72,14.22,1122,372,5.73,97.18,196.8,13.25,4.44,14378.17,29.41,5.54,1474
220,广富宝,1,5909.88,4.32,14.63,1367,404,6.33,121.22,183.01,12.37,6.25,15897.39,26.95,5.33,1556
220,广富宝,1,6604.94,4.69,10.83,1408,610,6.94,110.79,-11.71,12.84,9.88,17417.26,29.16,4.36,1472
220,广富宝,1,5229.64,3.76,10.99,1392,476,3.52,146.71,63.15,12.72,8.89,17667.14,31.64,4.71,1152
220,广富宝,1,2402.89,2.69,9.54,894,252,3.2,138.93,43.23,11.88,5.07,16076.73,31.82,4.56,815
220,广富宝,1,4909.54,3.71,10.45,1324,470,3.32,83.5,-3.7,12.88,10.33,16680.96,31.63,4.44,1009
220,广富宝,1,3243.37,2.71,9.37,1199,346,3.35,117.76,-17.1,13.4,9.62,16831.82,32.88,3.82,368
223,小牛在线,0,335464.87,2.11,16.7,158649,20093,111.5,69.85,11689.4,9.3,4.75,1148487.05,0.78,0.38,20231
223,小牛在线,0,327593.2,2.38,16.4,137759,19973,120.8,81.43,4745.12,9.53,5.29,1244209.83,0.79,0.37,20177
223,小牛在线,0,335531.85,2.36,15.2,142231,22074,127.91,104.9,269.12,9.77,5.34,1317501.83,0.82,0.35,22514
223,小牛在线,0,506063.87,3.6,21.45,140523,23592,152.79,18168.93,680.71,10.05,5.45,1573725.77,1.02,0.3,23894
223,小牛在线,0,464130.62,3.35,19.61,138359,23669,146.31,23603.72,-85.18,10.01,4.98,1506986.52,2.09,0.28,23841
223,小牛在线,0,332912.92,3.63,20.28,91757,16415,145.01,31938.03,24040.06,10.27,5.89,1493627.68,2.42,0.28,16705
223,小牛在线,0,451409.98,3.95,32.46,114395,13907,158.8,13054.7,-6107.42,10.11,6.21,1635658.31,2.36,0.26,14025
223,小牛在线,0,320358.33,2.43,2.66,131674,120270,143.55,20.57,-5011.33,10.62,19.63,1478547.55,1.91,0.23,232504
223,小牛在线,0,217762.36,1.81,1.9,120130,114699,122.96,16.83,-582.26,10.11,14.63,1266503.95,1.65,0.27,238151
223,小牛在线,0,251796.33,1.83,1.99,137250,126478,113.18,11.83,-992.13,9.77,15.68,1165754.31,1.39,0.28,363073
223,小牛在线,0,129931.89,1.13,1.46,115073,89193,108.42,15.4,-778.39,9.84,13.34,1116693.83,1.18,0.29,222307
223,小牛在线,0,72141.81,3.06,1.55,23608,46416,102.72,29.9,-308.05,9.97,4.64,1058042.21,1.15,0.3,71277
223,小牛在线,0,95354.2,5.36,2.83,17796,33740,93.1,19,-1622.67,8.96,7.92,958878.61,1.15,0.33,49512
223,小牛在线,0,89836.18,5.13,3.24,17501,27763,86.08,33.2,-1722.96,8.13,12.15,886635.93,1.19,0.36,42487
223,小牛在线,0,71350.9,5.78,3.56,12345,20033,79.97,31.5,-833.34,8.13,12.03,823648.82,1.17,0.39,27136
223,小牛在线,0,77764.47,5.93,2.93,13122,26505,72.3,26.1,-1007.68,8.23,12.31,744722.49,1.23,0.43,36803
223,小牛在线,0,102114.2,5.46,1.92,18694,53068,66.32,21.3,-1521.99,8.42,12.87,683058.37,1.26,0.47,91529
223,小牛在线,0,95296.82,5.13,1.43,18593,66756,56.21,14.4,-6661.48,8.51,13.83,578931.76,1.31,0.55,133833
235,和信贷,0,78737.34,3.44,90.5,22865,870,47.6,386.87,734.1,11.5,8.31,501126.9,1.66,1.06,876
235,和信贷,0,80790.82,3.79,102.92,21328,785,51.25,355.29,481.5,11.13,7.92,539500.25,1.95,0.98,786
235,和信贷,0,113608.05,3.35,136.06,33863,835,58.14,310.48,2207.46,10.83,8.1,611990.96,1.83,0.86,837
235,和信贷,0,104468.78,4.21,123.63,24831,845,63.27,391.79,1411.1,10.81,9.02,666040.53,1.72,0.75,846
236,新联在线,1,24496.86,3.59,75.37,6821,325,13.56,521.35,367.68,11.41,4.21,94914.75,6.16,1.47,325
236,新联在线,1,24393.46,3.32,75.29,7350,324,13.13,596.08,304.64,11.15,4.31,91878.74,5.58,1.48,324
236,新联在线,1,24253.51,3.57,68.9,6785,352,12.68,500.98,697.87,11.07,4.58,88769.57,5.83,1.39,352
236,新联在线,1,25977.75,3.75,53.56,6927,485,12.69,559.21,477.37,10.98,4.5,88802.46,6.99,1.44,485
245,诚汇通,1,14538.3,3.04,35.37,4790,411,9.82,545.52,831.87,13.8,11.74,98244.13,8.48,4.83,1036
245,诚汇通,1,16804.5,3.1,39.26,5425,428,10.37,453.52,796.03,13.89,11.23,103725.45,8.32,4.53,1153
245,诚汇通,1,13628,2.7,24.87,5045,548,10.64,533.58,296.92,13.37,9.87,106371.4,8,4.37,1067
245,诚汇通,1,17897.2,3.29,41.05,5433,436,11.31,432.25,-12.87,14.28,13.5,113054.22,8.14,3.78,1238
246,玖融网,1,12891.68,3.6,9.6,3581,1343,26.54,214.95,160.03,11.74,9.2,66358.52,13.24,1.56,1365
246,玖融网,1,10832.76,3.07,11.28,3528,960,27,292.56,235.93,11.5,9.06,67512.2,13.05,1.94,1035
246,玖融网,1,12516.02,3.16,14.22,3961,880,27.69,278.99,101.5,11,7.54,69221.37,12.67,3.51,1039
246,玖融网,1,17532.17,3.56,10.9,4930,1609,29.47,140.65,-59.22,11.41,8.62,73672.41,14.14,1.67,1770
246,玖融网,1,14150.5,3.82,8,3703,1769,28.18,60.23,253.11,12,10.38,70446.97,14.85,1.26,1837
246,玖融网,1,9360.62,2.58,8.88,3633,1054,28.49,43.77,255.66,11.53,8.46,71232.74,14.77,1.22,1098
246,玖融网,1,12805.72,2.96,8.26,4326,1550,28.29,45.77,53.08,9.75,7.14,70716.1,14.93,1.6,1761
246,玖融网,1,11288.8,3.1,9.22,3638,1224,28.06,76.31,-507.21,9.59,7.56,70156.54,15.57,1.42,1415
250,皖都金融,0,208,2.54,17.33,82,12,0.54,188.24,-50.82,11.49,2.96,1850.28,37.14,29.48,33
250,皖都金融,0,357.77,3.69,17.89,97,20,0.53,278.69,-0.06,11.79,3.13,1807.06,39.55,23.04,30
250,皖都金融,0,215.3,2.24,16.56,96,13,0.37,1.17,-53.63,11.86,3.35,1284.7,45.06,24.2,31
250,皖都金融,0,212,2.28,17.67,93,12,0.26,2.72,5.19,11.37,2.83,874.87,44.35,23.47,34
250,皖都金融,0,259.85,2.71,12.99,96,20,0.23,102.99,10,11.77,3.52,792.24,48.84,25.14,35
250,皖都金融,0,91,2.84,10.11,32,9,0.17,87.06,-44.78,11.29,3.35,577.35,48.61,34.47,10
250,皖都金融,0,297.36,4.31,8.75,69,34,0.18,7.57,6.7,12.33,4.71,622.36,45.94,31.04,34
264,可信贷,1,1525.37,0.45,3.76,3365,406,0.88,390.14,-10.8,11.24,5.83,4393.32,43.51,4.76,409
268,积木盒子,0,156057.47,2.69,0.2,58044,794281,30.01,12.6,-1320.32,8.77,11.51,600239.61,2.02,3.8,794468
268,积木盒子,0,158608.63,2.63,0.17,60414,913259,32.31,10.18,1242.89,8.64,10.44,646148.29,2.15,3.53,913434
268,积木盒子,0,187854.23,3.01,0.18,62510,1029501,34.77,5.21,2363.93,8.8,12.3,695320.7,2.36,3.28,1029768
268,积木盒子,0,217217.92,3.29,0.2,66013,1099923,37.92,6.17,11664.29,8.98,13.92,758351.98,2.2,2.91,1106244
274,众金在线,0,6512.2,3.49,141.57,1866,46,4.22,1724.62,4.73,11.49,3.17,21113.16,12.96,53.53,53
274,众金在线,0,5621.95,3.67,119.62,1532,47,3.7,1620.08,14.85,11.79,3.95,18498.67,13.03,54.72,53
274,众金在线,0,6697,4.26,304.41,1571,22,4,589.63,252.18,10.63,1.9,20008.45,14.11,56.49,78
274,众金在线,0,8580,4.77,214.5,1799,40,1.95,644.62,-824.01,10.81,1.89,19535.83,13.15,53.1,107
274,众金在线,0,4851,4.45,33.46,1091,145,1.68,192.23,343.99,11.76,5.09,16764.82,11.15,40.24,155
274,众金在线,0,3251,3.24,40.64,1002,80,1.63,389.33,332,11.77,5.48,16330.86,11.55,32.82,88
274,众金在线,0,9048.9,5.67,34.02,1595,266,1.68,110.97,100.14,11.29,5.4,16765.71,10.78,5.96,268
274,众金在线,0,2295.2,1.84,30.2,1245,76,1.79,673.14,10,11.44,5.39,17920.5,10.6,5.58,76
274,众金在线,0,3219,2.78,49.52,1157,65,1.95,2010.27,-8,10.4,7.72,19482.44,10.65,5.13,65
274,众金在线,0,2396,2.56,30.72,935,78,1.98,1712.55,-219.99,9.94,11.82,19795.47,11.37,5.05,78
274,众金在线,0,2351,2.32,53.43,1014,44,1.88,2779.43,40,10.04,8.11,18831.49,12.29,5.31,53
274,众金在线,0,2862,3.19,86.73,897,33,1.7,2044.7,40,9.76,4.52,16974.55,13.72,5.89,75
274,众金在线,0,4131,4.11,84.31,1005,49,1.58,1253,120,9.31,6.66,15757.63,16.01,6.35,151
274,众金在线,0,3410,3.67,75.78,928,45,1.51,2235.6,-134.95,9.99,6.17,15117.74,16.82,6.61,97
274,众金在线,0,3823,3.86,81.34,991,47,1.52,1790.3,-54.58,9.94,6.32,15176.66,17.35,6.59,117
274,众金在线,0,3153,3.37,87.58,935,36,1.54,2071.1,50,10.2,6.34,15395.8,18.26,6.5,94
274,众金在线,0,3149,3.41,87.47,924,36,1.54,2026.7,-80.18,9.87,4.86,15427.68,18.04,6.74,87
274,众金在线,0,2628,3.08,87.6,854,30,1.61,2341.6,-0.47,10.05,5.32,16100.25,16.92,6.21,73
278,信和贷,0,6658.44,6.17,27.07,1079,246,3.96,211.71,48,14.9,5.78,19800.39,14.22,23.55,446
278,信和贷,0,5200.23,4.76,28.26,1092,184,3.73,344.67,114.45,13.82,5.95,18631.33,13.91,23.45,340
278,信和贷,0,5605.21,5.24,28.31,1069,198,4.05,415.7,63.19,13.68,6.1,20226.57,12.88,20.6,405
278,信和贷,0,5831.25,5.6,32.76,1042,178,4.18,391.11,69.32,13.84,7.35,20909.78,13.77,13.73,449
278,信和贷,0,3612.84,3.91,35.08,923,103,4.13,408.93,121.42,14.26,5.74,20631.46,13.63,13.72,289
278,信和贷,0,3466.03,3.99,31.8,869,109,4.12,351.99,60.27,13.7,6.41,20600.96,13.16,13.2,259
278,信和贷,0,5181.98,5.19,27.71,998,187,4.05,192.18,1.37,13.85,7.2,20235.2,12.39,12.32,282
278,信和贷,0,5674.73,5.25,19.84,1080,286,4.16,465.61,-105.84,14.69,7.82,20807.7,12.69,6.54,308
278,信和贷,0,6067.83,5.91,20.92,1026,290,4.43,695.82,406.45,14.92,10.2,22168.06,12.88,5.91,300
278,信和贷,0,4945.25,5.65,21.69,875,228,4.81,635.01,76.95,15.19,10.74,24062.51,12.96,4.61,234
278,信和贷,0,2316.4,3.78,19.8,613,117,4.6,1507.16,2.55,14.18,7.69,23002.38,13.55,4.65,128
278,信和贷,0,1881.58,3.44,21.88,547,86,4.38,1134.09,43.67,13.73,6.19,21913.03,14.08,4.88,113
278,信和贷,0,2618.34,4.77,24.47,549,107,4.17,1180.7,-71.3,13.3,8.61,20844.89,14.82,5.04,151
278,信和贷,0,2661.64,4.44,18.36,600,145,4.01,1074.8,35.5,12.96,6.69,20066.89,15.2,5.33,193
278,信和贷,0,3560.27,5.66,18.35,629,194,4.09,717.46,150.66,13.16,6.64,20462.84,15.43,5.13,258
278,信和贷,0,2781.81,4.33,20.31,642,137,3.95,1176.47,-17.85,11.82,5.03,19751.33,15.69,5.06,185
278,信和贷,0,3112.53,5.2,23.76,598,131,4.1,1308.05,-48.2,12.62,9.48,20480.77,16.18,4.98,183
278,信和贷,0,2399.83,4.12,29.63,582,81,4.27,869.23,-90.45,11.98,7.08,21358.66,16.02,5.15,140
307,信用宝,0,88600.08,5.23,6.98,16926,12695,22.43,12.43,3495.58,11.88,19.67,154184.27,4.32,21.79,78326
307,信用宝,0,123597.56,6.62,6.84,18667,18073,25,4.62,1102.64,11.93,22.76,171873.88,3.75,16.61,224162
307,信用宝,0,136078.95,6.98,6.15,19489,22124,27.57,5.57,483.53,11.94,24.05,189534.49,3.75,11.12,420981
307,信用宝,0,166635.9,8.56,5.64,19471,29571,30.33,3.98,652.17,11.46,24.03,208513.49,2.93,5.05,471256
307,信用宝,0,190438.2,8.67,6.37,21963,29894,31.77,2.7,74.49,11.63,21.1,218388.28,2.79,4.61,459231
307,信用宝,0,165505.5,8.93,5.12,18538,32301,32.71,2.08,1397.35,11.75,27.99,224863.15,2.71,0.36,625930
307,信用宝,0,164124.71,8.34,4.87,19670,33704,35.12,2.28,103.24,11.83,28.78,241418.27,2.67,0.34,739499
307,信用宝,0,171811.03,8.49,4.81,20234,35686,37.09,2.47,297.08,11.87,29.37,255025.27,2.9,0.32,977395
307,信用宝,0,188381.07,9.16,4.86,20571,38754,39.19,2.31,345.32,11.93,28.77,269419.88,2.87,0.3,1239474
307,信用宝,0,199123.43,9.15,4.76,21760,41824,41.23,1.97,321.07,11.97,27.19,283421.94,2.98,0.29,1666071
307,信用宝,0,74490.32,5.3,2.81,14046,26488,40.33,2.75,-159.93,12.02,28.31,277286.69,2.95,0.29,805891
307,信用宝,0,1628.48,1.01,1.74,1607,936,38.3,3.5,-163.33,12.08,27.29,263299.3,2.99,0.31,22890
307,信用宝,0,339.24,0.59,0.96,577,354,36.29,8.7,-563.8,12.13,28.72,249465.32,3.02,0.33,4784
307,信用宝,0,208.91,0.53,0.63,395,329,34.25,5.1,-162.5,12.47,27.43,235481.06,3.06,0.35,3012
307,信用宝,0,105.07,0.31,0.51,341,206,32.28,21.3,-527.9,12.87,24.47,221948.91,3.1,0.37,1418
307,信用宝,0,25.77,0.22,0.35,118,73,30.04,12.9,-265.2,12.72,26.62,206497.01,3.16,0.22,357
307,信用宝,0,66.97,0.23,0.79,287,85,27.95,68.3,-162.94,14.58,15.19,192124.92,3.22,0.18,316
307,信用宝,0,26.5,0.19,0.4,140,67,26.14,37.2,-458.9,12.88,16.83,179734.7,3.26,0.19,225
310,民民贷,1,4280.22,6.82,13.25,628,323,0,194.7,97.41,13.84,1.77,11209.57,24.05,8.92,390
324,互贷网,0,6140.72,4.29,24.47,1432,251,4.74,3415.3,-7.96,10.86,5.3,28467.22,9.07,19.6,276
324,互贷网,0,2658.8,1.21,51.13,2195,52,2.07,283.46,-55.42,10,0.35,12428.53,10.81,20.63,69
